2.14337698985e-13 3500.40026454 2655.97376
2.1610426721e-13 3529.25051305 2037.52923
2.17870834822e-13 3558.10075155 1662.77547
2.19637403051e-13 3586.95100014 1328.21681
2.21403971276e-13 3615.80124865 1187.64877
2.23170538888e-13 3644.65148716 1080.57381
2.24937107112e-13 3673.50173566 1048.32159
2.26703675342e-13 3702.35198425 1050.11239
2.28470242954e-13 3731.20222276 1059.87633
2.30236811178e-13 3760.05247126 1078.16839
2.32003379408e-13 3788.90271986 1100.90658
2.3376994702e-13 3817.75295836 1126.91992
2.35536515244e-13 3846.60320687 1157.65832
2.37303083468e-13 3875.45345537 1192.77945
2.39069651086e-13 3904.30369397 1230.80916
2.4083621931e-13 3933.15394247 1272.39296
2.42602787534e-13 3962.00419098 1315.98664
2.44369355146e-13 3990.85442948 1361.18762
2.46135923376e-13 4019.70467808 1408.30001
2.479024916e-13 4048.55492658 1455.57368
2.49669059213e-13 4077.40516509 1501.57143
2.51435627437e-13 4106.25541359 1543.8321
2.53202195667e-13 4135.10566218 1582.69728
2.54968763891e-13 4163.95591069 1614.59685
2.56735331503e-13 4192.8061492 1641.47243
2.58501899733e-13 4221.65639779 1664.16575
2.60268467957e-13 4250.50664629 1680.4949
2.62035035569e-13 4279.3568848 1694.25619
2.63801603793e-13 4308.2071333 1705.05307
2.65568172023e-13 4337.0573819 1711.94688
2.67334739635e-13 4365.9076204 1716.54158
2.69101307859e-13 4394.75786891 1718.41923
2.70867876084e-13 4423.60811741 1716.47484
2.72634443701e-13 4452.45835601 1714.13665
2.74401011925e-13 4481.30860451 1708.08182
2.7616758015e-13 4510.15885302 1701.59389
2.77934147767e-13 4539.00909161 1695.0291
2.79700715991e-13 4567.85934012 1688.89846
2.81467284216e-13 4596.70958862 1684.25752
2.83233851828e-13 4625.55982713 1682.04789
2.85000420057e-13 4654.41007572 1683.11473
2.86766988282e-13 4683.26032422 1685.30036
2.88533555894e-13 4712.11056273 1690.35983
2.90300124118e-13 4740.96081124 1695.37871
2.92066692348e-13 4769.81105983 1699.97374
2.9383325996e-13 4798.66129833 1703.79494
2.95599828184e-13 4827.51154684 1707.17957
2.97366396414e-13 4856.36179543 1709.56893
2.99132964026e-13 4885.21203394 1712.66114
3.0089953225e-13 4914.06228244 1715.77159
3.02666100475e-13 4942.91253095 1720.92341
3.04432668092e-13 4971.76276954 1726.62115
3.06199236316e-13 5000.61301805 1732.55626
3.07965804541e-13 5029.46326655 1738.49466
3.09732372765e-13 5058.31351506 1744.07866
3.11498940382e-13 5087.16375365 1748.16451
3.13265508607e-13 5116.01400216 1752.46615
3.15032076831e-13 5144.86425066 1755.90587
3.16798644443e-13 5173.71448917 1760.5028
3.18565212673e-13 5202.56473776 1765.31489
3.20331780897e-13 5231.41498627 1770.52236
3.22098348509e-13 5260.26522477 1776.27016
3.23864916739e-13 5289.11547336 1782.25751
3.25631484963e-13 5317.96572187 1787.6862
3.27398052575e-13 5346.81596037 1792.59769
3.29164620799e-13 5375.66620888 1796.69196
3.30931189029e-13 5404.51645747 1799.56005
3.32697756641e-13 5433.36669598 1801.8516
3.34464324866e-13 5462.21694448 1803.06979
3.3623089309e-13 5491.06719299 1804.34558
3.37997460707e-13 5519.91743158 1805.32434
3.39764028932e-13 5548.76768009 1806.97964
3.41530597156e-13 5577.61792859 1808.84016
3.43297164773e-13 5606.46816719 1810.4236
3.45063732998e-13 5635.31841569 1812.12557
3.46830301222e-13 5664.1686642 1813.11438
3.48596868834e-13 5693.0189027 1812.8565
3.50363437064e-13 5721.86915129 1811.99805
3.52130005288e-13 5750.7193998 1811.27129
3.538965729e-13 5779.56963831 1811.23381
3.55663141124e-13 5808.41988681 1812.56885
3.57429709354e-13 5837.2701354 1813.48701
3.59196277578e-13 5866.12038391 1814.88157
3.6096284519e-13 5894.97062241 1815.091
3.62729413415e-13 5923.82087092 1816.28194
3.64495981644e-13 5952.67111951 1817.47691
3.66262549256e-13 5981.52135802 1818.29006
3.68029117481e-13 6010.37160652 1818.93272
3.6979568571e-13 6039.22185512 1819.17974
3.71562253322e-13 6068.07209362 1819.21859
3.73328821547e-13 6096.92234213 1819.25168
3.75095389771e-13 6125.77259063 1819.33488
3.76861957389e-13 6154.62282923 1818.75499
3.78628525613e-13 6183.47307773 1816.9093
3.80395093837e-13 6212.32332624 1815.30058
3.82161661449e-13 6241.17356474 1817.13949
3.83928229679e-13 6270.02381333 1831.19985
3.85694797903e-13 6298.87406184 1787.09163
3.87461365515e-13 6327.72430035 1532.86622
3.89227933745e-13 6356.57454894 516.68901
-6.43013096956e-13 -3500.40026454 2578.96879
-6.48312801629e-13 -3529.25051305 1844.1944
-6.53612504465e-13 -3558.10075155 1482.76085
-6.58912209138e-13 -3586.95100006 1174.49783
-6.64211913827e-13 -3615.80124865 1087.59972
-6.69511616663e-13 -3644.65148716 1029.75593
-6.74811321336e-13 -3673.50173566 1027.17032
-6.80111026009e-13 -3702.35198417 1036.19264
-6.85410728861e-13 -3731.20222276 1050.19786
-6.90710433534e-13 -3760.05247126 1074.41605
-6.96010138207e-13 -3788.90271977 1101.42038
-7.01309841059e-13 -3817.75295836 1131.51267
-7.06609545732e-13 -3846.60320687 1169.03931
-7.11909250405e-13 -3875.45345537 1207.31598
-7.17208953241e-13 -3904.30369388 1249.30902
-7.2250865793e-13 -3933.15394247 1294.16789
-7.27808362603e-13 -3962.00419098 1339.57029
-7.33108065439e-13 -3990.85442948 1386.35838
-7.38407770112e-13 -4019.70467799 1431.67234
-7.43707474801e-13 -4048.55492658 1476.97566
-7.49007177638e-13 -4077.40516509 1514.76863
-7.54306882311e-13 -4106.25541359 1550.83749
-7.59606587e-13 -4135.10566218 1581.59128
-7.64906291673e-13 -4163.95591069 1604.0773
-7.70205994509e-13 -4192.8061492 1624.30237
-7.75505699182e-13 -4221.6563977 1637.13688
-7.80805403871e-13 -4250.50664629 1645.54267
-7.86105106707e-13 -4279.3568848 1651.45872
-7.9140481138e-13 -4308.2071333 1648.23257
-7.96704516053e-13 -4337.05738181 1644.03028
-8.02004218905e-13 -4365.9076204 1635.71
-8.07303923578e-13 -4394.75786891 1622.34381
-8.12603628251e-13 -4423.60811741 1610.35341
-8.17903331087e-13 -4452.45835592 1597.05009
-8.23203035776e-13 -4481.30860451 1588.02291
-8.28502740449e-13 -4510.15885302 1580.13197
-8.33802443285e-13 -4539.00909152 1578.78952
-8.39102147974e-13 -4567.85934012 1579.90463
