      108.24445     4133.68866      817.10683        1.78431
      108.99966     4162.52902      856.00397        2.68627
      109.75487     4191.36938      909.89064        2.52941
      110.51008     4220.20974      985.98084        2.01961
      111.26529     4249.05010     1055.52240        2.01961
      112.02050     4277.89046     1152.96713        1.03922
      112.77572     4306.73082     1231.47467        0.11765
      113.53093     4335.57118     1307.10778        0.31373
      114.28614     4364.41154     1382.30757        0.27451
      115.04135     4393.25189     1433.29474        0.41176
      115.79656     4422.09225     1482.31718        0.41176
      116.55177     4450.93261     1519.37060        0.39216
      117.30698     4479.77297     1547.31363        0.43137
      118.06220     4508.61333     1569.82774        0.41176
      118.81741     4537.45369     1582.52106        0.25490
      119.57262     4566.29405     1588.54039        0.27451
      120.32783     4595.13441     1590.55303        0.33333
      121.08304     4623.97477     1584.02947        0.35294
      121.83825     4652.81513     1576.26505        0.49020
      122.59346     4681.65548     1565.48424        1.03922
      123.34867     4710.49584     1552.59512        1.05882
      124.10389     4739.33620     1539.43316        0.72549
      124.85910     4768.17656     1524.98367        0.96078
      125.61431     4797.01692     1511.21113        0.96078
      126.36952     4825.85728     1496.32862        0.98039
      127.12473     4854.69764     1480.83863        0.66667
      127.87994     4883.53800     1462.48266        0.54902
      128.63515     4912.37836     1442.60018        0.50980
      129.39037     4941.21872     1422.10831        0.74510
      130.14558     4970.05908     1397.08569        0.49020
      130.90079     4998.89943     1375.35730        0.41176
      131.65600     5027.73979     1348.73891        0.43137
      132.41121     5056.58015     1320.89852        0.37255
      133.16642     5085.42051     1306.66056        0.39216
      133.92163     5114.26087     1286.68518        0.25490
      134.67685     5143.10123     1273.35762        0.21569
      135.43206     5171.94159     1273.37600        0.17647
      136.18727     5200.78195     1271.09630        0.29412
      136.94248     5229.62231     1279.39666        0.39216
      137.69769     5258.46267     1295.33455        0.43137
      138.45290     5287.30303     1325.25674        0.39216
      139.20811     5316.14338     1362.07131        0.37255
      139.96333     5344.98374     1399.98515        0.43137
      140.71854     5373.82410     1440.83214        0.58824
      141.47375     5402.66446     1483.28083        0.60784
      142.22896     5431.50482     1527.36013        0.64706
      142.98417     5460.34518     1568.18642        0.68627
      143.73938     5489.18554     1604.59578        0.58824
      144.49459     5518.02590     1645.97474        0.84314
      145.24980     5546.86626     1678.09883        0.78431
      146.00502     5575.70662     1712.24923        0.82353
      146.76023     5604.54697     1751.58680        0.49020
      147.51544     5633.38733     1774.96190        0.52941
      148.27065     5662.22769     1806.31946        0.68627
      149.02586     5691.06805     1831.26173        0.62745
      149.78107     5719.90841     1838.35659        0.41176
      150.53628     5748.74877     1856.31941        0.49020
      151.29150     5777.58913     1869.00180        0.58824
      152.04671     5806.42949     1862.30305        0.49020
      152.80192     5835.26985     1853.69271        0.66667
      153.55713     5864.11021     1835.24975        0.49020
      154.31234     5892.95057     1829.64028        0.56863
      155.06755     5921.79092     1835.42451        0.66667
      155.82276     5950.63128     1840.79665        0.54902
      156.57798     5979.47164     1842.89832        0.74510
      157.33319     6008.31200     1844.79166        0.70588
      158.08840     6037.15236     1845.51238        0.72549
      158.84361     6065.99272     1845.99126        0.76471
      159.59882     6094.83308     1846.74657        0.98039
      160.35403     6123.67344     1846.47422        0.62745
      161.10924     6152.51380     1840.94373        0.68627
      161.86446     6181.35416     1813.31077        0.41176
      162.61967     6210.19451     1742.42606        0.43137
      163.37488     6239.03487     1611.23474        0.00000
      164.13009     6267.87523     1401.36952        0.00000
      164.88530     6296.71559     1076.09244        0.00000
      165.64051     6325.55595      712.91283        0.00000
      166.39572     6354.39631      236.33042        3.58824
      152.68532     3497.06866     2331.88393        0.19608
      153.94375     3525.89144     1332.64155        0.21569
      155.20218     3554.71423     1038.37817        0.23529
      156.46061     3583.53702      836.98689        0.54902
      157.71904     3612.35980     1044.98775        0.01961
      158.97747     3641.18259     1252.16020        0.29412
      160.23590     3670.00538     1486.04844        0.29412
      161.49433     3698.82816     1547.45679        0.33333
      162.75276     3727.65095     1558.71729        0.25490
      164.01119     3756.47373     1440.17678        0.01961
      165.26962     3785.29652     1307.91453        0.00000
      166.52805     3814.11931     1161.91337        0.00000
      167.78648     3842.94209     1027.97081        0.00000
      169.04491     3871.76488      908.18199        0.00000
      170.30334     3900.58767      808.51719        2.39216
      171.56177     3929.41045      768.24304        3.09804
      172.82020     3958.23324      738.29575        0.00000
      174.07863     3987.05602      772.49429        0.00000
      175.33706     4015.87881      818.89427        0.00000
      176.59549     4044.70160      873.52086        0.00000
      177.85392     4073.52438      937.56686        0.00000
      179.11235     4102.34717      974.26986        0.00000
      180.37078     4131.16996     1001.97635        0.00000
      181.62921     4159.99274     1003.03384        0.00000
      182.88764     4188.81553     1004.12767        0.00000
      184.14607     4217.63831      991.23335        0.00000
      185.40450     4246.46110      992.91280        0.00000
      186.66293     4275.28389      994.82858        0.72549
      187.92136     4304.10667     1003.42322        1.39216
      189.17979     4332.92946     1018.23803        1.19608
      190.43822     4361.75225     1034.15879        1.43137
      191.69665     4390.57503     1058.78900        1.29412
      192.95508     4419.39782     1082.34595        1.29412
      194.21351     4448.22061     1107.44233        1.21569
      195.47194     4477.04339     1127.95607        1.01961
      196.73037     4505.86618     1147.70386        0.90196
      197.98880     4534.68896     1162.91470        0.80392
      199.24723     4563.51175     1177.34021        0.66667
      200.50566     4592.33454     1189.29525        0.72549
      201.76409     4621.15732     1200.79014        0.76471
      203.02252     4649.98011     1213.90762        0.43137
      204.28095     4678.80290     1219.34109        0.01961
      205.53938     4707.62568     1235.31347        0.01961
      206.79781     4736.44847     1247.11741        0.05882
      208.05624     4765.27125     1266.45781        0.09804
      209.31467     4794.09404     1292.48690        0.29412
      210.57310     4822.91683     1311.31995        0.15686
      211.83153     4851.73961     1341.61875        0.37255
      213.08996     4880.56240     1368.71472        0.21569
      214.34839     4909.38519     1395.29599        0.25490
      215.60682     4938.20797     1429.05465        0.31373
      216.86525     4967.03076     1454.93509        0.58824
      218.12368     4995.85354     1488.15309        0.35294
      219.38211     5024.67633     1523.32710        0.37255
      220.64054     5053.49912     1559.25224        0.49020
      221.89897     5082.32190     1599.35833        0.49020
      223.15740     5111.14469     1638.47655        0.64706
      224.41583     5139.96748     1679.68825        0.39216
      225.67426     5168.79026     1717.05603        0.60784
      226.93269     5197.61305     1756.27846        0.56863
      228.19112     5226.43583     1792.50455        0.56863
      229.44955     5255.25862     1824.78562        0.64706
      230.70798     5284.08141     1841.52656        0.43137
      231.96641     5312.90419     1851.50977        0.72549
      233.22484     5341.72698     1858.18114        0.62745
      234.48327     5370.54977     1864.09833        0.78431
      235.74170     5399.37255     1863.06931        0.50980
      237.00013     5428.19534     1861.44744        0.96078
      238.25856     5457.01812     1857.94919        0.76471
